"","League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Href","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"913","La Liga","2022-08-29","La Liga (Matchweek 3)","Valencia","4-2-3-1",0,0.5,"","4","0","Atlético Madrid","5-3-2",1,1.5,"Antoine Griezmann · 66&rsquor;","3","0","https://fbref.com/en/matches/da3b5ed5/Valencia-Atletico-Madrid-August-29-2022-La-Liga","Valencia","Home","Diego López","/en/players/c487901c/Diego-Lopez",40,"ESP","FW,LB","20-108",10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,100,0,2,0,0,0
"914","La Liga","2022-08-29","La Liga (Matchweek 3)","Valencia","4-2-3-1",0,0.5,"","4","0","Atlético Madrid","5-3-2",1,1.5,"Antoine Griezmann · 66&rsquor;","3","0","https://fbref.com/en/matches/da3b5ed5/Valencia-Atletico-Madrid-August-29-2022-La-Liga","Valencia","Home","Mouctar Diakhaby","/en/players/d2110326/Mouctar-Diakhaby",12,"GUI","CB","25-253",90,0,0,0,0,0,0,0,0,78,0,1,2,0,0,0,0,0,69,74,93.2,6,62,1,0,0
"915","La Liga","2022-08-29","La Liga (Matchweek 3)","Valencia","4-2-3-1",0,0.5,"","4","0","Atlético Madrid","5-3-2",1,1.5,"Antoine Griezmann · 66&rsquor;","3","0","https://fbref.com/en/matches/da3b5ed5/Valencia-Atletico-Madrid-August-29-2022-La-Liga","Valencia","Home","Eray Cömert","/en/players/15937e17/Eray-Comert",24,"SUI","CB","24-206",90,0,0,0,0,1,0,1,0,84,1,2,1,0,0,0,1,0,70,75,93.3,4,57,0,0,0
"916","La Liga","2022-08-29","La Liga (Matchweek 3)","Valencia","4-2-3-1",0,0.5,"","4","0","Atlético Madrid","5-3-2",1,1.5,"Antoine Griezmann · 66&rsquor;","3","0","https://fbref.com/en/matches/da3b5ed5/Valencia-Atletico-Madrid-August-29-2022-La-Liga","Valencia","Home","Thierry Correia","/en/players/c78b352d/Thierry-Correia",2,"POR","RB","23-173",68,0,0,0,0,1,0,1,0,67,0,1,1,0,0,0,2,0,45,59,76.3,6,44,2,1,0
"917","La Liga","2022-08-29","La Liga (Matchweek 3)","Valencia","4-2-3-1",0,0.5,"","4","0","Atlético Madrid","5-3-2",1,1.5,"Antoine Griezmann · 66&rsquor;","3","0","https://fbref.com/en/matches/da3b5ed5/Valencia-Atletico-Madrid-August-29-2022-La-Liga","Valencia","Home","Dimitri Foulquier","/en/players/45e17712/Dimitri-Foulquier",20,"FRA","RB,CB","29-159",22,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,1,0,23,26,88.5,8,18,0,1,0
"918","La Liga","2022-08-29","La Liga (Matchweek 3)","Valencia","4-2-3-1",0,0.5,"","4","0","Atlético Madrid","5-3-2",1,1.5,"Antoine Griezmann · 66&rsquor;","3","0","https://fbref.com/en/matches/da3b5ed5/Valencia-Atletico-Madrid-August-29-2022-La-Liga","Valencia","Home","Giorgi Mamardashvili","/en/players/d4b73232/Giorgi-Mamardashvili",28,"GEO","GK","21-334",90,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,37,41,90.2,0,24,0,0,0
"919","La Liga","2022-08-29","La Liga (Matchweek 3)","Valencia","4-2-3-1",0,0.5,"","4","0","Atlético Madrid","5-3-2",1,1.5,"Antoine Griezmann · 66&rsquor;","3","0","https://fbref.com/en/matches/da3b5ed5/Valencia-Atletico-Madrid-August-29-2022-La-Liga","Atlético Madrid","Away","João Félix","/en/players/8aafd64f/Joao-Felix",7,"POR","FW","22-292",82,0,0,0,0,2,1,1,0,28,0,0,0,0.2,0.2,0.3,1,0,15,21,71.4,2,11,0,3,0
"920","La Liga","2022-08-29","La Liga (Matchweek 3)","Valencia","4-2-3-1",0,0.5,"","4","0","Atlético Madrid","5-3-2",1,1.5,"Antoine Griezmann · 66&rsquor;","3","0","https://fbref.com/en/matches/da3b5ed5/Valencia-Atletico-Madrid-August-29-2022-La-Liga","Atlético Madrid","Away","Matheus Cunha","/en/players/dc62b55d/Matheus-Cunha",9,"BRA","FW","23-094",8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0
"921","La Liga","2022-08-29","La Liga (Matchweek 3)","Valencia","4-2-3-1",0,0.5,"","4","0","Atlético Madrid","5-3-2",1,1.5,"Antoine Griezmann · 66&rsquor;","3","0","https://fbref.com/en/matches/da3b5ed5/Valencia-Atletico-Madrid-August-29-2022-La-Liga","Atlético Madrid","Away","Álvaro Morata","/en/players/129af0db/Alvaro-Morata",19,"ESP","FW","29-310",82,0,0,0,0,5,2,0,0,28,1,0,2,0.8,0.8,0,2,0,10,19,52.6,1,13,1,1,1
"922","La Liga","2022-08-29","La Liga (Matchweek 3)","Valencia","4-2-3-1",0,0.5,"","4","0","Atlético Madrid","5-3-2",1,1.5,"Antoine Griezmann · 66&rsquor;","3","0","https://fbref.com/en/matches/da3b5ed5/Valencia-Atletico-Madrid-August-29-2022-La-Liga","Atlético Madrid","Away","Ángel Correa","/en/players/01eb744d/Angel-Correa",10,"ARG","FW","27-173",8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,0
"923","La Liga","2022-08-29","La Liga (Matchweek 3)","Valencia","4-2-3-1",0,0.5,"","4","0","Atlético Madrid","5-3-2",1,1.5,"Antoine Griezmann · 66&rsquor;","3","0","https://fbref.com/en/matches/da3b5ed5/Valencia-Atletico-Madrid-August-29-2022-La-Liga","Atlético Madrid","Away","Koke","/en/players/55126f3b/Koke",6,"ESP","CM","30-233",90,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,2,0,21,27,77.8,1,15,0,0,0
"924","La Liga","2022-08-29","La Liga (Matchweek 3)","Valencia","4-2-3-1",0,0.5,"","4","0","Atlético Madrid","5-3-2",1,1.5,"Antoine Griezmann · 66&rsquor;","3","0","https://fbref.com/en/matches/da3b5ed5/Valencia-Atletico-Madrid-August-29-2022-La-Liga","Atlético Madrid","Away","Geoffrey Kondogbia","/en/players/cce181df/Geoffrey-Kondogbia",4,"CTA","CM","29-195",63,0,0,0,0,1,0,0,0,18,2,0,0,0.1,0.1,0.3,2,0,12,14,85.7,0,8,0,0,0
"925","La Liga","2022-08-29","La Liga (Matchweek 3)","Valencia","4-2-3-1",0,0.5,"","4","0","Atlético Madrid","5-3-2",1,1.5,"Antoine Griezmann · 66&rsquor;","3","0","https://fbref.com/en/matches/da3b5ed5/Valencia-Atletico-Madrid-August-29-2022-La-Liga","Atlético Madrid","Away","Antoine Griezmann","/en/players/df69b544/Antoine-Griezmann",8,"FRA","CM","31-161",27,1,0,0,0,3,2,0,0,9,0,0,0,0.2,0.2,0,2,0,2,2,100,1,5,1,0,0
"926","La Liga","2022-08-29","La Liga (Matchweek 3)","Valencia","4-2-3-1",0,0.5,"","4","0","Atlético Madrid","5-3-2",1,1.5,"Antoine Griezmann · 66&rsquor;","3","0","https://fbref.com/en/matches/da3b5ed5/Valencia-Atletico-Madrid-August-29-2022-La-Liga","Atlético Madrid","Away","Rodrigo De Paul","/en/players/162efffd/Rodrigo-De-Paul",5,"ARG","CM","28-097",63,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0.1,3,0,12,22,54.5,1,13,1,0,0
"927","La Liga","2022-08-29","La Liga (Matchweek 3)","Valencia","4-2-3-1",0,0.5,"","4","0","Atlético Madrid","5-3-2",1,1.5,"Antoine Griezmann · 66&rsquor;","3","0","https://fbref.com/en/matches/da3b5ed5/Valencia-Atletico-Madrid-August-29-2022-La-Liga","Atlético Madrid","Away","Thomas Lemar","/en/players/4dbd0916/Thomas-Lemar",11,"FRA","CM","26-290",27,0,1,0,0,0,0,0,0,12,1,1,0,0,0,0.4,4,2,9,10,90,2,7,0,1,1
"928","La Liga","2022-08-29","La Liga (Matchweek 3)","Valencia","4-2-3-1",0,0.5,"","4","0","Atlético Madrid","5-3-2",1,1.5,"Antoine Griezmann · 66&rsquor;","3","0","https://fbref.com/en/matches/da3b5ed5/Valencia-Atletico-Madrid-August-29-2022-La-Liga","Atlético Madrid","Away","Saúl Ñíguez","/en/players/c14bc029/Saul-Niguez",17,"ESP","LB","27-281",45,0,0,0,0,0,0,1,0,22,2,1,1,0,0,0,0,0,8,12,66.7,0,6,0,0,0
"929","La Liga","2022-08-29","La Liga (Matchweek 3)","Valencia","4-2-3-1",0,0.5,"","4","0","Atlético Madrid","5-3-2",1,1.5,"Antoine Griezmann · 66&rsquor;","3","0","https://fbref.com/en/matches/da3b5ed5/Valencia-Atletico-Madrid-August-29-2022-La-Liga","Atlético Madrid","Away","Yannick Carrasco","/en/players/de39485a/Yannick-Carrasco",21,"BEL","LB","28-359",45,0,0,0,0,2,2,0,0,18,2,0,0,0.3,0.3,0.1,1,0,8,10,80,2,8,2,0,0
"930","La Liga","2022-08-29","La Liga (Matchweek 3)","Valencia","4-2-3-1",0,0.5,"","4","0","Atlético Madrid","5-3-2",1,1.5,"Antoine Griezmann · 66&rsquor;","3","0","https://fbref.com/en/matches/da3b5ed5/Valencia-Atletico-Madrid-August-29-2022-La-Liga","Atlético Madrid","Away","Reinildo Mandava","/en/players/c20bdcd7/Reinildo-Mandava",23,"MOZ","CB","28-220",90,0,0,0,0,0,0,1,0,49,2,1,3,0,0,0,0,0,24,37,64.9,2,25,0,1,0
"931","La Liga","2022-08-29","La Liga (Matchweek 3)","Valencia","4-2-3-1",0,0.5,"","4","0","Atlético Madrid","5-3-2",1,1.5,"Antoine Griezmann · 66&rsquor;","3","0","https://fbref.com/en/matches/da3b5ed5/Valencia-Atletico-Madrid-August-29-2022-La-Liga","Atlético Madrid","Away","Axel Witsel","/en/players/5dfc6ad5/Axel-Witsel",20,"BEL","CB","33-229",90,0,0,0,0,0,0,0,0,30,1,1,1,0,0,0,0,0,20,20,100,0,12,0,0,0
"932","La Liga","2022-08-29","La Liga (Matchweek 3)","Valencia","4-2-3-1",0,0.5,"","4","0","Atlético Madrid","5-3-2",1,1.5,"Antoine Griezmann · 66&rsquor;","3","0","https://fbref.com/en/matches/da3b5ed5/Valencia-Atletico-Madrid-August-29-2022-La-Liga","Atlético Madrid","Away","José María Giménez","/en/players/f0da930c/Jose-Maria-Gimenez",2,"URU","CB","27-221",90,0,0,0,0,0,0,0,0,44,2,3,3,0,0,0,0,0,26,30,86.7,2,14,0,0,0
"933","La Liga","2022-08-29","La Liga (Matchweek 3)","Valencia","4-2-3-1",0,0.5,"","4","0","Atlético Madrid","5-3-2",1,1.5,"Antoine Griezmann · 66&rsquor;","3","0","https://fbref.com/en/matches/da3b5ed5/Valencia-Atletico-Madrid-August-29-2022-La-Liga","Atlético Madrid","Away","Marcos Llorente","/en/players/02c15616/Marcos-Llorente",14,"ESP","RB","27-211",90,0,0,0,0,0,0,0,0,44,4,1,1,0,0,0.3,2,0,24,30,80,2,15,2,0,0
"934","La Liga","2022-08-29","La Liga (Matchweek 3)","Valencia","4-2-3-1",0,0.5,"","4","0","Atlético Madrid","5-3-2",1,1.5,"Antoine Griezmann · 66&rsquor;","3","0","https://fbref.com/en/matches/da3b5ed5/Valencia-Atletico-Madrid-August-29-2022-La-Liga","Atlético Madrid","Away","Jan Oblak","/en/players/ee8508c0/Jan-Oblak",13,"SVN","GK","29-234",90,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,12,28,42.9,0,14,0,0,0
"935","La Liga","2022-09-02","La Liga (Matchweek 4)","Celta Vigo","4-1-3-2",3,0.7,"Iago Aspas · 56&rsquor; Óscar Rodríguez Arnaiz · 62&rsquor; Iago Aspas · 75&rsquor;","1","0","Cádiz","4-1-4-1",0,0.3,"","2","0","https://fbref.com/en/matches/66ac20bd/Celta-Vigo-Cadiz-September-2-2022-La-Liga","Celta Vigo","Home","Iago Aspas","/en/players/7dcf86f6/Iago-Aspas",10,"ESP","FW","35-032",90,2,0,0,0,2,2,0,0,31,0,0,0,0.1,0.1,0.1,2,0,20,27,74.1,5,27,6,2,0
"936","La Liga","2022-09-02","La Liga (Matchweek 4)","Celta Vigo","4-1-3-2",3,0.7,"Iago Aspas · 56&rsquor; Óscar Rodríguez Arnaiz · 62&rsquor; Iago Aspas · 75&rsquor;","1","0","Cádiz","4-1-4-1",0,0.3,"","2","0","https://fbref.com/en/matches/66ac20bd/Celta-Vigo-Cadiz-September-2-2022-La-Liga","Celta Vigo","Home","Carles Pérez","/en/players/a8f21b9f/Carles-Perez",7,"ESP","FW","24-198",45,0,0,0,0,1,0,0,0,14,2,0,0,0,0,0,0,0,10,10,100,0,6,0,1,0
"937","La Liga","2022-09-02","La Liga (Matchweek 4)","Celta Vigo","4-1-3-2",3,0.7,"Iago Aspas · 56&rsquor; Óscar Rodríguez Arnaiz · 62&rsquor; Iago Aspas · 75&rsquor;","1","0","Cádiz","4-1-4-1",0,0.3,"","2","0","https://fbref.com/en/matches/66ac20bd/Celta-Vigo-Cadiz-September-2-2022-La-Liga","Celta Vigo","Home","Jørgen Strand Larsen","/en/players/f553b2b3/Jorgen-Strand-Larsen",18,"NOR","FW","22-208",45,0,1,0,0,1,0,1,0,16,0,0,1,0.2,0.2,0.3,1,1,8,11,72.7,0,9,0,0,0
"938","La Liga","2022-09-02","La Liga (Matchweek 4)","Celta Vigo","4-1-3-2",3,0.7,"Iago Aspas · 56&rsquor; Óscar Rodríguez Arnaiz · 62&rsquor; Iago Aspas · 75&rsquor;","1","0","Cádiz","4-1-4-1",0,0.3,"","2","0","https://fbref.com/en/matches/66ac20bd/Celta-Vigo-Cadiz-September-2-2022-La-Liga","Celta Vigo","Home","Óscar Rodríguez Arnaiz","/en/players/19709006/Oscar-Rodriguez-Arnaiz",5,"ESP","LM","24-066",66,1,0,0,0,2,2,0,0,43,0,1,1,0.3,0.3,0,2,0,26,35,74.3,1,26,1,3,2
"939","La Liga","2022-09-02","La Liga (Matchweek 4)","Celta Vigo","4-1-3-2",3,0.7,"Iago Aspas · 56&rsquor; Óscar Rodríguez Arnaiz · 62&rsquor; Iago Aspas · 75&rsquor;","1","0","Cádiz","4-1-4-1",0,0.3,"","2","0","https://fbref.com/en/matches/66ac20bd/Celta-Vigo-Cadiz-September-2-2022-La-Liga","Celta Vigo","Home","Augusto Solari","/en/players/3ca6106c/Augusto-Solari",21,"ARG","LM,RM","30-242",24,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,1,1,13,14,92.9,0,10,0,0,0
"940","La Liga","2022-09-02","La Liga (Matchweek 4)","Celta Vigo","4-1-3-2",3,0.7,"Iago Aspas · 56&rsquor; Óscar Rodríguez Arnaiz · 62&rsquor; Iago Aspas · 75&rsquor;","1","0","Cádiz","4-1-4-1",0,0.3,"","2","0","https://fbref.com/en/matches/66ac20bd/Celta-Vigo-Cadiz-September-2-2022-La-Liga","Celta Vigo","Home","Fran Beltrán","/en/players/ed5c5fa3/Fran-Beltran",8,"ESP","CM,DM","23-211",82,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,1,0,63,67,94,3,46,3,2,1
"941","La Liga","2022-09-02","La Liga (Matchweek 4)","Celta Vigo","4-1-3-2",3,0.7,"Iago Aspas · 56&rsquor; Óscar Rodríguez Arnaiz · 62&rsquor; Iago Aspas · 75&rsquor;","1","0","Cádiz","4-1-4-1",0,0.3,"","2","0","https://fbref.com/en/matches/66ac20bd/Celta-Vigo-Cadiz-September-2-2022-La-Liga","Celta Vigo","Home","Luca de la Torre","/en/players/e9241b40/Luca-de-la-Torre",23,"USA","CM","24-102",8,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,5,6,83.3,0,4,1,0,0
"942","La Liga","2022-09-02","La Liga (Matchweek 4)","Celta Vigo","4-1-3-2",3,0.7,"Iago Aspas · 56&rsquor; Óscar Rodríguez Arnaiz · 62&rsquor; Iago Aspas · 75&rsquor;","1","0","Cádiz","4-1-4-1",0,0.3,"","2","0","https://fbref.com/en/matches/66ac20bd/Celta-Vigo-Cadiz-September-2-2022-La-Liga","Celta Vigo","Home","Franco Cervi","/en/players/5e1028e5/Franco-Cervi",11,"ARG","RM,LM","28-099",90,0,1,0,0,1,1,0,0,55,4,1,2,0,0,0,1,1,31,38,81.6,2,30,0,4,1
"943","La Liga","2022-09-02","La Liga (Matchweek 4)","Celta Vigo","4-1-3-2",3,0.7,"Iago Aspas · 56&rsquor; Óscar Rodríguez Arnaiz · 62&rsquor; Iago Aspas · 75&rsquor;","1","0","Cádiz","4-1-4-1",0,0.3,"","2","0","https://fbref.com/en/matches/66ac20bd/Celta-Vigo-Cadiz-September-2-2022-La-Liga","Celta Vigo","Home","Renato Tapia","/en/players/34269bdf/Renato-Tapia",14,"PER","DM","27-036",45,0,0,0,0,0,0,0,0,36,0,1,1,0,0,0,0,0,29,31,93.5,4,20,0,3,1
"944","La Liga","2022-09-02","La Liga (Matchweek 4)","Celta Vigo","4-1-3-2",3,0.7,"Iago Aspas · 56&rsquor; Óscar Rodríguez Arnaiz · 62&rsquor; Iago Aspas · 75&rsquor;","1","0","Cádiz","4-1-4-1",0,0.3,"","2","0","https://fbref.com/en/matches/66ac20bd/Celta-Vigo-Cadiz-September-2-2022-La-Liga","Celta Vigo","Home","Gabriel Veiga","/en/players/35a6e5c7/Gabriel-Veiga",28,"ESP","CM,DM","20-098",45,0,1,0,0,1,0,0,0,32,1,0,0,0,0,0.1,3,2,24,26,92.3,6,16,1,1,1
"945","La Liga","2022-09-02","La Liga (Matchweek 4)","Celta Vigo","4-1-3-2",3,0.7,"Iago Aspas · 56&rsquor; Óscar Rodríguez Arnaiz · 62&rsquor; Iago Aspas · 75&rsquor;","1","0","Cádiz","4-1-4-1",0,0.3,"","2","0","https://fbref.com/en/matches/66ac20bd/Celta-Vigo-Cadiz-September-2-2022-La-Liga","Celta Vigo","Home","Javi Galán","/en/players/a4b00319/Javi-Galan",17,"ESP","LB","27-287",90,0,0,0,0,0,0,0,0,72,4,0,1,0,0,0.2,2,0,44,59,74.6,2,37,0,2,1
"946","La Liga","2022-09-02","La Liga (Matchweek 4)","Celta Vigo","4-1-3-2",3,0.7,"Iago Aspas · 56&rsquor; Óscar Rodríguez Arnaiz · 62&rsquor; Iago Aspas · 75&rsquor;","1","0","Cádiz","4-1-4-1",0,0.3,"","2","0","https://fbref.com/en/matches/66ac20bd/Celta-Vigo-Cadiz-September-2-2022-La-Liga","Celta Vigo","Home","Unai Núñez","/en/players/be170419/Unai-Nunez",4,"ESP","CB","25-215",90,0,0,0,0,1,0,0,0,80,2,3,0,0,0,0,3,0,64,74,86.5,3,49,1,1,1
"947","La Liga","2022-09-02","La Liga (Matchweek 4)","Celta Vigo","4-1-3-2",3,0.7,"Iago Aspas · 56&rsquor; Óscar Rodríguez Arnaiz · 62&rsquor; Iago Aspas · 75&rsquor;","1","0","Cádiz","4-1-4-1",0,0.3,"","2","0","https://fbref.com/en/matches/66ac20bd/Celta-Vigo-Cadiz-September-2-2022-La-Liga","Celta Vigo","Home","Joseph Aidoo","/en/players/18abe173/Joseph-Aidoo",15,"GHA","CB","26-338",90,0,0,0,0,0,0,0,0,80,1,1,3,0,0,0,0,0,58,74,78.4,2,49,1,0,0
"948","La Liga","2022-09-02","La Liga (Matchweek 4)","Celta Vigo","4-1-3-2",3,0.7,"Iago Aspas · 56&rsquor; Óscar Rodríguez Arnaiz · 62&rsquor; Iago Aspas · 75&rsquor;","1","0","Cádiz","4-1-4-1",0,0.3,"","2","0","https://fbref.com/en/matches/66ac20bd/Celta-Vigo-Cadiz-September-2-2022-La-Liga","Celta Vigo","Home","Hugo Mallo","/en/players/cb574619/Hugo-Mallo",2,"ESP","RB","31-072",82,0,0,0,0,0,0,0,0,57,2,0,1,0,0,0,1,0,44,51,86.3,0,28,1,0,0
"949","La Liga","2022-09-02","La Liga (Matchweek 4)","Celta Vigo","4-1-3-2",3,0.7,"Iago Aspas · 56&rsquor; Óscar Rodríguez Arnaiz · 62&rsquor; Iago Aspas · 75&rsquor;","1","0","Cádiz","4-1-4-1",0,0.3,"","2","0","https://fbref.com/en/matches/66ac20bd/Celta-Vigo-Cadiz-September-2-2022-La-Liga","Celta Vigo","Home","Óscar Mingueza","/en/players/056269d7/Oscar-Mingueza",3,"ESP","RB","23-112",8,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,3,4,75,0,0,0,0,0
"950","La Liga","2022-09-02","La Liga (Matchweek 4)","Celta Vigo","4-1-3-2",3,0.7,"Iago Aspas · 56&rsquor; Óscar Rodríguez Arnaiz · 62&rsquor; Iago Aspas · 75&rsquor;","1","0","Cádiz","4-1-4-1",0,0.3,"","2","0","https://fbref.com/en/matches/66ac20bd/Celta-Vigo-Cadiz-September-2-2022-La-Liga","Celta Vigo","Home","Agustín Marchesín","/en/players/853b7c48/Agustin-Marchesin",1,"ARG","GK","34-170",90,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,32,44,72.7,0,29,0,0,0
"951","La Liga","2022-09-02","La Liga (Matchweek 4)","Celta Vigo","4-1-3-2",3,0.7,"Iago Aspas · 56&rsquor; Óscar Rodríguez Arnaiz · 62&rsquor; Iago Aspas · 75&rsquor;","1","0","Cádiz","4-1-4-1",0,0.3,"","2","0","https://fbref.com/en/matches/66ac20bd/Celta-Vigo-Cadiz-September-2-2022-La-Liga","Cádiz","Away","Anthony Lozano","/en/players/38699c72/Anthony-Lozano",9,"HON","FW","29-130",62,0,0,0,0,3,0,1,0,21,0,0,1,0.1,0.1,0,1,0,7,11,63.6,0,13,0,0,0
"952","La Liga","2022-09-02","La Liga (Matchweek 4)","Celta Vigo","4-1-3-2",3,0.7,"Iago Aspas · 56&rsquor; Óscar Rodríguez Arnaiz · 62&rsquor; Iago Aspas · 75&rsquor;","1","0","Cádiz","4-1-4-1",0,0.3,"","2","0","https://fbref.com/en/matches/66ac20bd/Celta-Vigo-Cadiz-September-2-2022-La-Liga","Cádiz","Away","Lucas Pérez","/en/players/a300ac7e/Lucas-Perez",15,"ESP","FW","33-357",28,0,0,0,0,1,0,0,0,10,0,0,0,0.1,0.1,0,0,0,7,9,77.8,1,3,0,0,0
"953","La Liga","2022-09-02","La Liga (Matchweek 4)","Celta Vigo","4-1-3-2",3,0.7,"Iago Aspas · 56&rsquor; Óscar Rodríguez Arnaiz · 62&rsquor; Iago Aspas · 75&rsquor;","1","0","Cádiz","4-1-4-1",0,0.3,"","2","0","https://fbref.com/en/matches/66ac20bd/Celta-Vigo-Cadiz-September-2-2022-La-Liga","Cádiz","Away","Blanco","/en/players/e8deefd6/Blanco",36,"","AM","22-041",73,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954","La Liga","2022-09-02","La Liga (Matchweek 4)","Celta Vigo","4-1-3-2",3,0.7,"Iago Aspas · 56&rsquor; Óscar Rodríguez Arnaiz · 62&rsquor; Iago Aspas · 75&rsquor;","1","0","Cádiz","4-1-4-1",0,0.3,"","2","0","https://fbref.com/en/matches/66ac20bd/Celta-Vigo-Cadiz-September-2-2022-La-Liga","Cádiz","Away","Álvaro Giménez","/en/players/18017beb/Alvaro-Gimenez",19,"ESP","FW","31-106",17,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,2,100,1,3,0,1,0
"955","La Liga","2022-09-02","La Liga (Matchweek 4)","Celta Vigo","4-1-3-2",3,0.7,"Iago Aspas · 56&rsquor; Óscar Rodríguez Arnaiz · 62&rsquor; Iago Aspas · 75&rsquor;","1","0","Cádiz","4-1-4-1",0,0.3,"","2","0","https://fbref.com/en/matches/66ac20bd/Celta-Vigo-Cadiz-September-2-2022-La-Liga","Cádiz","Away","Brian Ocampo","/en/players/2e3995cd/Brian-Ocampo",14,"URU","LM","23-069",73,0,0,0,0,0,0,0,0,29,1,0,1,0,0,0.1,2,0,15,20,75,1,22,3,4,2
"956","La Liga","2022-09-02","La Liga (Matchweek 4)","Celta Vigo","4-1-3-2",3,0.7,"Iago Aspas · 56&rsquor; Óscar Rodríguez Arnaiz · 62&rsquor; Iago Aspas · 75&rsquor;","1","0","Cádiz","4-1-4-1",0,0.3,"","2","0","https://fbref.com/en/matches/66ac20bd/Celta-Vigo-Cadiz-September-2-2022-La-Liga","Cádiz","Away","Álex Fernández","/en/players/aa677a35/Alex-Fernandez",8,"ESP","CM","29-322",17,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,16,18,88.9,5,14,0,0,0
"957","La Liga","2022-09-02","La Liga (Matchweek 4)","Celta Vigo","4-1-3-2",3,0.7,"Iago Aspas · 56&rsquor; Óscar Rodríguez Arnaiz · 62&rsquor; Iago Aspas · 75&rsquor;","1","0","Cádiz","4-1-4-1",0,0.3,"","2","0","https://fbref.com/en/matches/66ac20bd/Celta-Vigo-Cadiz-September-2-2022-La-Liga","Cádiz","Away","Tomás Alarcón","/en/players/99ea2ddd/Tomas-Alarcon",12,"CHI","CM","23-226",90,0,0,0,0,1,0,0,0,46,2,1,0,0,0,0,1,0,31,40,77.5,5,25,1,0,0
"958","La Liga","2022-09-02","La Liga (Matchweek 4)","Celta Vigo","4-1-3-2",3,0.7,"Iago Aspas · 56&rsquor; Óscar Rodríguez Arnaiz · 62&rsquor; Iago Aspas · 75&rsquor;","1","0","Cádiz","4-1-4-1",0,0.3,"","2","0","https://fbref.com/en/matches/66ac20bd/Celta-Vigo-Cadiz-September-2-2022-La-Liga","Cádiz","Away","Iván Alejo","/en/players/3d7e48ce/Ivan-Alejo",11,"ESP","RM","27-204",62,0,0,0,0,1,0,0,0,28,5,0,0,0,0,0.1,3,0,12,18,66.7,0,20,0,0,0
"959","La Liga","2022-09-02","La Liga (Matchweek 4)","Celta Vigo","4-1-3-2",3,0.7,"Iago Aspas · 56&rsquor; Óscar Rodríguez Arnaiz · 62&rsquor; Iago Aspas · 75&rsquor;","1","0","Cádiz","4-1-4-1",0,0.3,"","2","0","https://fbref.com/en/matches/66ac20bd/Celta-Vigo-Cadiz-September-2-2022-La-Liga","Cádiz","Away","Rubén Sobrino","/en/players/19b776e9/Ruben-Sobrino",7,"ESP","RM","30-093",28,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0.1,1,0,9,10,90,0,8,1,1,1
"960","La Liga","2022-09-02","La Liga (Matchweek 4)","Celta Vigo","4-1-3-2",3,0.7,"Iago Aspas · 56&rsquor; Óscar Rodríguez Arnaiz · 62&rsquor; Iago Aspas · 75&rsquor;","1","0","Cádiz","4-1-4-1",0,0.3,"","2","0","https://fbref.com/en/matches/66ac20bd/Celta-Vigo-Cadiz-September-2-2022-La-Liga","Cádiz","Away","Fede San Emeterio","/en/players/efecd633/Fede-San-Emeterio",24,"ESP","DM","25-170",62,0,0,0,0,0,0,0,0,39,1,0,0,0,0,0,1,0,29,37,78.4,2,22,0,0,0
